__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/model/payload_ball/pose/header/header/stamp,/model/payload_ball/pose/pose/orientation/pitch,/model/payload_ball/pose/pose/orientation/roll,/model/payload_ball/pose/pose/orientation/w,/model/payload_ball/pose/pose/orientation/x,/model/payload_ball/pose/pose/orientation/y,/model/payload_ball/pose/pose/orientation/yaw,/model/payload_ball/pose/pose/orientation/z,/model/payload_ball/pose/pose/position/x,/model/payload_ball/pose/pose/position/y,/model/payload_ball/pose/pose/position/z,/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777445915.427114,0.010589839,0.012436010,0.000605519,0.000023111,0.000015387,0.000169632,1.000000000,1.845054150,1.539577842,-9.994304657,0.011207861,0.011211070,0.025970098,0.706988215,-0.001936742,-0.004294746,0.707209647,0.000000000,14.000000000,1777445915388449.000000000,1777445915380949.000000000,1.508140922,1.392688155,0.000236360,1.000000000,0.003021593,0.003003144,0.002055213,,,,,,,,,,,,,,
1777445915.431909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.465000000,1.295969521,-0.023301890,0.797034552,-0.018900058,0.603315424,0.031853846,0.019728402,1.386079606,1.729011704,10.149485463,,,
1777445915.432078,0.010433977,0.012338125,0.001417705,0.000023115,0.000015390,0.000169646,1.000000000,1.852657557,1.546283722,-9.994302750,0.011226013,0.011229329,0.025938492,0.706985295,-0.001941722,-0.004253143,0.707212806,0.000000000,14.000000000,1777445915393449.000000000,1777445915385949.000000000,1.507694125,1.391566038,0.000253677,1.000000000,0.003026836,0.003008196,0.002054419,,,,,,,,,,,,,,
1777445915.436875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.470000000,1.295789228,-0.023411306,0.797088961,-0.018911555,0.603243463,0.031749082,0.019719680,1.393032910,1.736642437,10.149441725,,,
1777445915.437016,0.010884631,0.011974045,0.000175577,0.000023124,0.000015399,0.000169676,1.000000000,1.856484771,1.549490809,-9.994300842,0.011262448,0.011265977,0.025984343,0.706984639,-0.001944331,-0.004231561,0.707213640,0.000000000,14.000000000,1777445915398449.000000000,1777445915388449.000000000,1.507487178,1.390935421,0.000272608,1.000000000,0.003038876,0.003019855,0.002057762,,,,,,,,,,,,,,
1777445915.441093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.651383386,3.791004890,-9.995555878
1777445915.441978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.475000000,1.295609198,-0.023528707,0.797143283,-0.018923932,0.603171597,0.031636634,0.019710290,1.399980222,1.744271007,10.149397802,,,
1777445915.443967,0.010991191,0.012755063,-0.000863891,0.000023134,0.000015408,0.000169707,1.000000000,1.864092827,1.556149125,-9.994298935,0.011299066,0.011302810,0.026030300,0.706985772,-0.001948969,-0.004188315,0.707212746,0.000000000,14.000000000,1777445915400949.000000000,1777445915393449.000000000,1.507048726,1.389864087,0.000280773,1.000000000,0.003050938,0.003031537,0.002061105,,,,,,,,,,,,,,
1777445915.446607,0.011330415,0.013547383,-0.001141642,0.000023137,0.000015411,0.000169721,1.000000000,1.871690750,1.562841415,-9.994297028,0.011317449,0.011321301,0.026053317,0.706987441,-0.001954489,-0.004143007,0.707211375,0.000000000,14.000000000,1777445915405949.000000000,1777445915398449.000000000,1.506573439,1.388796091,0.000282537,1.000000000,0.003056219,0.003036621,0.002062011,,,,,,,,,,,,,,
1777445915.447052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.480000000,1.295429655,-0.023654020,0.797197451,-0.018937182,0.603099915,0.031516571,0.019700236,1.406921499,1.751897424,10.149353693,,,
1777445915.452035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.485000000,1.295250836,-0.023787087,0.797251393,-0.018951289,0.603028513,0.031389047,0.019689530,1.413856702,1.759521694,10.149309409,,,
1777445915.452162,0.012142204,0.013450109,-0.000039578,0.000023150,0.000015423,0.000169765,1.000000000,1.883106470,1.572743177,-9.994293213,0.011372868,0.011377040,0.026122531,0.706987143,-0.001961587,-0.004073169,0.707211971,0.000000000,14.000000000,1777445915413449.000000000,1777445915405949.000000000,1.505997181,1.386989117,0.000305134,1.000000000,0.003073638,0.003053455,0.002066261,,,,,,,,,,,,,,
1777445915.457116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.490000000,1.295072987,-0.023927662,0.797305034,-0.018966234,0.602957489,0.031254309,0.019678195,1.420785791,1.767143827,10.149264969,,,
1777445915.457389,0.012323585,0.014397054,-0.000105408,0.000023160,0.000015432,0.000169796,1.000000000,1.886926174,1.575955629,-9.994291306,0.011410044,0.011414430,0.026168806,0.706986785,-0.001964984,-0.004048271,0.707212448,0.000000000,14.000000000,1777445915418449.000000000,1777445915408449.000000000,1.505819917,1.386344194,0.000331789,1.000000000,0.003085806,0.003065242,0.002069607,,,,,,,,,,,,,,
1777445915.461094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.677359823,3.801178373,-9.995555878
1777445915.461908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.495000000,1.294896361,-0.024075412,0.797358297,-0.018981992,0.602886945,0.031112712,0.019666272,1.427708728,1.774763832,10.149220361,,,
1777445915.464567,0.013373109,0.017095383,-0.000226013,0.000023117,0.000015389,0.000169769,1.000000000,1.902141690,1.589255929,-9.994281769,0.011222299,0.011225899,0.025964336,0.706986666,-0.001981634,-0.003941158,0.707213163,0.000000000,14.000000000,1777445915425949.000000000,1777445915418449.000000000,1.504981399,1.384061813,0.000435929,1.000000000,0.003027959,0.003007395,0.002055308,,,,,,,,,,,,,,
1777445915.466903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.500000000,1.294721219,-0.024229951,0.797411104,-0.018998531,0.602816984,0.030964655,0.019653801,1.434625474,1.782381717,10.149175612,,,
1777445915.467121,0.013509134,0.018044682,-0.000362860,0.000023126,0.000015398,0.000169799,1.000000000,1.905974507,1.592445135,-9.994277954,0.011258720,0.011262530,0.026010232,0.706986487,-0.001987365,-0.003911990,0.707213521,0.000000000,14.000000000,1777445915428449.000000000,1777445915420949.000000000,1.504778504,1.383404493,0.000464384,1.000000000,0.003040008,0.003019053,0.002058651,,,,,,,,,,,,,,
1777445915.471886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.505000000,1.294547827,-0.024390820,0.797463373,-0.019015810,0.602747713,0.030810600,0.019640828,1.441535992,1.789997491,10.149130742,,,
1777445915.472015,0.013675436,0.018404309,-0.000900975,0.000023129,0.000015401,0.000169813,1.000000000,1.913569689,1.599118948,-9.994274139,0.011277004,0.011280920,0.026033219,0.706987679,-0.001997313,-0.003854110,0.707212567,0.000000000,14.000000000,1777445915433449.000000000,1777445915425949.000000000,1.504320383,1.382240057,0.000492632,1.000000000,0.003045281,0.003024128,0.002059556,,,,,,,,,,,,,,
1777445915.476854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.510000000,1.294376455,-0.024557478,0.797515023,-0.019033775,0.602679241,0.030651087,0.019627403,1.448440247,1.797611163,10.149085761,,,
1777445915.476948,0.013568914,0.018735275,-0.000222958,0.000023139,0.000015410,0.000169844,1.000000000,1.917397618,1.602317929,-9.994268417,0.011313702,0.011317830,0.026079273,0.706987381,-0.002003519,-0.003824353,0.707213044,0.000000000,14.000000000,1777445915438449.000000000,1777445915428449.000000000,1.504101396,1.381594181,0.000504220,1.000000000,0.003057381,0.003035831,0.002062900,,,,,,,,,,,,,,
1777445915.481069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.703261302,3.811108815,-9.995555878
1777445915.482111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.515000000,1.294207374,-0.024729298,0.797565973,-0.019052367,0.602611677,0.030486738,0.019613587,1.455338203,1.805222742,10.149040670,,,
1777445915.483286,0.012598136,0.019233519,0.000268211,0.000023148,0.000015417,0.000169590,1.000000000,1.924998045,1.608945370,-9.994262695,0.011350450,0.011354832,0.026125431,0.706986547,-0.002016778,-0.003766970,0.707214117,0.000000000,14.000000000,1777445915440949.000000000,1777445915433449.000000000,1.503654838,1.380461216,0.000516131,1.000000000,0.003069275,0.003047366,0.002066244,,,,,,,,,,,,,,
1777445915.486645,0.011770229,0.019961378,-0.000529893,0.000023151,0.000015420,0.000169604,1.000000000,1.932587385,1.615604997,-9.994258881,0.011368965,0.011373452,0.026148552,0.706987202,-0.002032846,-0.003709723,0.707213700,0.000000000,14.000000000,1777445915445949.000000000,1777445915438449.000000000,1.503204107,1.379315734,0.000495633,1.000000000,0.003074589,0.003052477,0.002067151,,,,,,,,,,,,,,
1777445915.486936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.520000000,1.294040849,-0.024905579,0.797616142,-0.019071518,0.602545127,0.030318254,0.019599447,1.462229825,1.812832237,10.148995484,,,
1777445915.492047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.525000000,1.293877142,-0.025085540,0.797665451,-0.019091152,0.602479694,0.030146416,0.019585058,1.469115082,1.820439657,10.148950210,,,
1777445915.492200,0.012525243,0.021403626,-0.000160199,0.000023160,0.000015429,0.000169635,1.000000000,1.936411738,1.618799329,-9.994253159,0.011406126,0.011410824,0.026194870,0.706986964,-0.002042313,-0.003678561,0.707214117,0.000000000,14.000000000,1777445915448449.000000000,1777445915440949.000000000,1.502979755,1.378650427,0.000499163,1.000000000,0.003086771,0.003064248,0.002070497,,,,,,,,,,,,,,
1777445915.496665,0.012938952,0.022260284,-0.000786113,0.000023164,0.000015432,0.000169649,1.000000000,1.943994284,1.625464678,-9.994243622,0.011424781,0.011429584,0.026162583,0.706988156,-0.002060284,-0.003615266,0.707213223,0.000000000,14.000000000,1777445915453449.000000000,1777445915445949.000000000,1.502508402,1.377441049,0.000519132,1.000000000,0.003092109,0.003069380,0.002069664,,,,,,,,,,,,,,
1777445915.497020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.530000000,1.293716501,-0.025268324,0.797713825,-0.019111186,0.602415481,0.029972078,0.019570504,1.475993941,1.828045010,10.148904854,,,
1777445915.501104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.729087409,3.820795582,-9.995555878
1777445915.502051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.535000000,1.293559165,-0.025453008,0.797761192,-0.019131528,0.602352582,0.029796158,0.019555873,1.482866372,1.835648304,10.148859417,,,
1777445915.504715,0.011474829,0.023825737,-0.001133978,0.000023130,0.000015399,0.000169650,1.000000000,1.963025928,1.641873002,-9.994211197,0.011272890,0.011277110,0.026004111,0.706987977,-0.002117170,-0.003455171,0.707214057,0.000000000,14.000000000,1777445915465949.000000000,1777445915458449.000000000,1.501419425,1.374403358,0.000579622,1.000000000,0.003046085,0.003022978,0.002058709,,,,,,,,,,,,,,
1777445915.506893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.540000000,1.293405355,-0.025638620,0.797807486,-0.019152081,0.602291087,0.029619619,0.019541256,1.489732345,1.843249549,10.148813895,,,
1777445915.507084,0.011686372,0.023983620,-0.001225595,0.000023139,0.000015408,0.000169681,1.000000000,1.966857791,1.645049334,-9.994201660,0.011309571,0.011313999,0.026050111,0.706988573,-0.002129724,-0.003422526,0.707213521,0.000000000,14.000000000,1777445915468449.000000000,1777445915460949.000000000,1.501193881,1.373726964,0.000604852,1.000000000,0.003058191,0.003034676,0.002062052,,,,,,,,,,,,,,
1777445915.512030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.545000000,1.293255271,-0.025824153,0.797852646,-0.019172741,0.602231074,0.029443454,0.019526749,1.496591831,1.850848751,10.148768285,,,
1777445915.512286,0.012053308,0.024975764,0.000036247,0.000023143,0.000015411,0.000169695,1.000000000,1.974442363,1.651685119,-9.994188309,0.011327985,0.011332517,0.026073150,0.706988275,-0.002154135,-0.003356041,0.707214117,0.000000000,14.000000000,1777445915473449.000000000,1777445915465949.000000000,1.500713110,1.372565150,0.000654287,1.000000000,0.003063493,0.003039774,0.002062959,,,,,,,,,,,,,,
1777445915.516911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.550000000,1.293109082,-0.026008581,0.797896623,-0.019193405,0.602172614,0.029268675,0.019512444,1.503444803,1.858445917,10.148722580,,,
1777445915.517029,0.010842491,0.025013074,0.000246115,0.000023152,0.000015419,0.000169726,1.000000000,1.978268862,1.654870749,-9.994178772,0.011364943,0.011369685,0.026119310,0.706987619,-0.002168268,-0.003323297,0.707214892,0.000000000,14.000000000,1777445915478449.000000000,1777445915468449.000000000,1.500484467,1.371929049,0.000685367,1.000000000,0.003075658,0.003051519,0.002066303,,,,,,,,,,,,,,
1777445915.521089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.754837731,3.830238054,-9.995555878
1777445915.521956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.555000000,1.292966926,-0.026190871,0.797939374,-0.019213964,0.602115761,0.029096299,0.019498440,1.510291234,1.866041055,10.148676782,,,
1777445915.524235,0.009873287,0.024874736,-0.000755221,0.000023161,0.000015428,0.000169757,1.000000000,1.985859394,1.661460519,-9.994167328,0.011402089,0.011407038,0.026165575,0.706988692,-0.002196276,-0.003260907,0.707213938,0.000000000,14.000000000,1777445915480949.000000000,1777445915473449.000000000,1.500009656,1.370755076,0.000714721,1.000000000,0.003087853,0.003063290,0.002069648,,,,,,,,,,,,,,
1777445915.526796,0.009757394,0.025319163,-0.001225123,0.000023165,0.000015431,0.000169771,1.000000000,1.993438005,1.668081522,-9.994153976,0.011420736,0.011425789,0.026188748,0.706990600,-0.002225347,-0.003197895,0.707212269,0.000000000,14.000000000,1777445915485949.000000000,1777445915478449.000000000,1.499543071,1.369583011,0.000734492,1.000000000,0.003093193,0.003068422,0.002070554,,,,,,,,,,,,,,
1777445915.526997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.560000000,1.292828903,-0.026370017,0.797980871,-0.019234316,0.602060555,0.028927318,0.019484830,1.517131096,1.873634172,10.148630929,,,
1777445915.532038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.565000000,1.292695072,-0.026545035,0.798021097,-0.019254357,0.602007020,0.028762694,0.019471703,1.523964365,1.881225272,10.148585033,,,
1777445915.532103,0.009883984,0.026029272,0.000193446,0.000023121,0.000015389,0.000169739,1.000000000,2.004880905,1.677838564,-9.994127274,0.011232506,0.011236772,0.025983911,0.706989527,-0.002271771,-0.003101044,0.707213640,0.000000000,14.000000000,1777445915493449.000000000,1777445915485949.000000000,1.498850703,1.367733121,0.000808327,1.000000000,0.003035061,0.003010405,0.002056232,,,,,,,,,,,,,,
1777445915.537065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.570000000,1.292565442,-0.026714949,0.798060048,-0.019273982,0.601955161,0.028603379,0.019459147,1.530791014,1.888814363,10.148539085,,,
1777445915.537162,0.009863207,0.025518725,-0.000191315,0.000023130,0.000015398,0.000169770,1.000000000,2.008723021,1.681002498,-9.994113922,0.011268986,0.011273459,0.026029849,0.706989110,-0.002287364,-0.003068793,0.707214177,0.000000000,14.000000000,1777445915498449.000000000,1777445915488449.000000000,1.498637080,1.367057681,0.000831170,1.000000000,0.003047155,0.003022074,0.002059576,,,,,,,,,,,,,,
1777445915.541095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.780511856,3.839435625,-9.995555878
1777445915.542002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.575000000,1.292439978,-0.026878836,0.798097736,-0.019293094,0.601904963,0.028450284,0.019447248,1.537611019,1.896401450,10.148493111,,,
1777445915.544557,0.007807628,0.024893016,-0.000876421,0.000023143,0.000015410,0.000169815,1.000000000,2.023913622,1.694145441,-9.994085312,0.011324059,0.011328839,0.026098955,0.706990898,-0.002349196,-0.002948497,0.707212627,0.000000000,14.000000000,1777445915505949.000000000,1777445915498449.000000000,1.497731328,1.364626408,0.000914476,1.000000000,0.003064577,0.003038861,0.002063826,,,,,,,,,,,,,,
1777445915.546860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.580000000,1.292318593,-0.027035833,0.798134189,-0.019311600,0.601856393,0.028304242,0.019436081,1.544424354,1.903986536,10.148447150,,,
1777445915.547632,0.006902630,0.025283772,-0.000978207,0.000023152,0.000015419,0.000169846,1.000000000,2.027752161,1.697304010,-9.994071960,0.011361003,0.011365987,0.026145158,0.706991196,-0.002367189,-0.002919099,0.707212389,0.000000000,14.000000000,1777445915508449.000000000,1777445915500949.000000000,1.497547030,1.363945246,0.000934309,1.000000000,0.003076743,0.003050600,0.002067169,,,,,,,,,,,,,,
1777445915.552173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.585000000,1.292201153,-0.027185132,0.798169446,-0.019329413,0.601809397,0.028166042,0.019425718,1.551230994,1.911569627,10.148401215,,,
1777445915.552371,0.007843012,0.024714945,-0.000505995,0.000023155,0.000015420,0.000169575,1.000000000,2.035332680,1.703897476,-9.994054794,0.011379415,0.011384542,0.026113022,0.706991673,-0.002398632,-0.002860677,0.707212031,0.000000000,14.000000000,1777445915513449.000000000,1777445915505949.000000000,1.497115016,1.362777591,0.000964275,1.000000000,0.003081828,0.003055514,0.002066343,,,,,,,,,,,,,,
1777445915.556893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.590000000,1.292087475,-0.027326000,0.798203566,-0.019346444,0.601763901,0.028036373,0.019416217,1.558030916,1.919150726,10.148355288,,,
1777445915.557037,0.007456562,0.024922222,-0.000050755,0.000023164,0.000015429,0.000169606,1.000000000,2.039165258,1.707065582,-9.994041443,0.011416638,0.011421970,0.026159286,0.706991315,-0.002415719,-0.002831173,0.707212448,0.000000000,14.000000000,1777445915518449.000000000,1777445915508449.000000000,1.496898055,1.362128496,0.000994639,1.000000000,0.003094052,0.003067298,0.002069688,,,,,,,,,,,,,,
1777445915.561099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.806109372,3.848387707,-9.995555878
1777445915.561896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.595000000,1.291977336,-0.027457802,0.798236615,-0.019362614,0.601719819,0.027915811,0.019407617,1.564824094,1.926729836,10.148309374,,,
1777445915.563277,0.006231510,0.026605872,-0.000319351,0.000023117,0.000015384,0.000169558,1.000000000,2.046781063,1.713587284,-9.994016647,0.011210400,0.011214849,0.025932081,0.706991613,-0.002453261,-0.002772316,0.707212269,0.000000000,14.000000000,1777445915520949.000000000,1777445915513449.000000000,1.496413350,1.360893130,0.001040221,1.000000000,0.003030643,0.003004286,0.002054486,,,,,,,,,,,,,,
1777445915.566619,0.006299662,0.027035031,-0.000447243,0.000023120,0.000015387,0.000169572,1.000000000,2.054380655,1.720141768,-9.993995667,0.011228568,0.011233117,0.025954986,0.706991911,-0.002491781,-0.002712526,0.707212090,0.000000000,14.000000000,1777445915525949.000000000,1777445915518449.000000000,1.495897532,1.359641790,0.001062079,1.000000000,0.003035914,0.003009343,0.002055391,,,,,,,,,,,,,,
1777445915.566977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.600000000,1.291870481,-0.027580023,0.798268672,-0.019377858,0.601677047,0.027804842,0.019399957,1.571610504,1.934306962,10.148263483,,,
1777445915.571963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.605000000,1.291766633,-0.027692296,0.798299820,-0.019392134,0.601635475,0.027703808,0.019393266,1.578390120,1.941882104,10.148217626,,,
1777445915.572086,0.007593213,0.024759339,-0.001042920,0.000023133,0.000015399,0.000169617,1.000000000,2.065825939,1.729839325,-9.993953705,0.011283340,0.011288192,0.026023854,0.706993222,-0.002542110,-0.002624885,0.707210958,0.000000000,14.000000000,1777445915533449.000000000,1777445915525949.000000000,1.495160460,1.357703805,0.001073976,1.000000000,0.003053302,0.003026083,0.002059641,,,,,,,,,,,,,,
1777445915.576867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.610000000,1.291665500,-0.027794432,0.798330148,-0.019405413,0.601594987,0.027612877,0.019387554,1.585162918,1.949455267,10.148171804,,,
1777445915.576990,0.007440259,0.024007520,-0.001526647,0.000023142,0.000015408,0.000169648,1.000000000,2.069674015,1.732986093,-9.993932724,0.011320082,0.011325137,0.026069898,0.706993937,-0.002558558,-0.002596275,0.707210243,0.000000000,14.000000000,1777445915538449.000000000,1777445915528449.000000000,1.494960427,1.357018828,0.001082247,1.000000000,0.003065443,0.003037790,0.002062985,,,,,,,,,,,,,,
1777445915.581084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.831629871,3.857093728,-9.995555878
1777445915.581881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.615000000,1.291566782,-0.027886418,0.798359747,-0.019417679,0.601555463,0.027532015,0.019382805,1.591928873,1.957026453,10.148125993,,,
1777445915.584468,0.008078095,0.025104322,-0.001181955,0.000023155,0.000015420,0.000169693,1.000000000,2.084857702,1.746043563,-9.993888855,0.011375550,0.011380906,0.026139161,0.706997454,-0.002621446,-0.002479665,0.707206964,0.000000000,14.000000000,1777445915545949.000000000,1777445915538449.000000000,1.493970513,1.354487538,0.001053638,1.000000000,0.003082960,0.003054646,0.002067236,,,,,,,,,,,,,,
1777445915.586891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.620000000,1.291470181,-0.027968433,0.798388708,-0.019428931,0.601516785,0.027460985,0.019378979,1.598687960,1.964595663,10.148080203,,,
1777445915.587029,0.009164119,0.025310600,-0.001756308,0.000023164,0.000015429,0.000169724,1.000000000,2.088701725,1.749184489,-9.993867874,0.011412759,0.011418316,0.026185470,0.706998348,-0.002637517,-0.002448406,0.707206070,0.000000000,14.000000000,1777445915548449.000000000,1777445915540949.000000000,1.493747115,1.353781939,0.001066443,1.000000000,0.003095191,0.003066436,0.002070581,,,,,,,,,,,,,,
1777445915.591887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.625000000,1.291375412,-0.028040830,0.798417117,-0.019439188,0.601478839,0.027399394,0.019376026,1.605440154,1.972162902,10.148034423,,,
1777445915.592063,0.010156978,0.026050277,-0.001447770,0.000023167,0.000015432,0.000169738,1.000000000,2.096276760,1.755733609,-9.993846893,0.011431439,0.011437095,0.026208665,0.707000494,-0.002667275,-0.002383687,0.707204044,0.000000000,14.000000000,1777445915553449.000000000,1777445915545949.000000000,1.493249059,1.352536678,0.001067622,1.000000000,0.003100549,0.003071574,0.002071488,,,,,,,,,,,,,,
1777445915.597197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.630000000,1.291282203,-0.028104127,0.798445058,-0.019448492,0.601441517,0.027346692,0.019373884,1.612185430,1.979728172,10.147988632,,,
1777445915.597393,0.009742850,0.026075043,-0.001060744,0.000023120,0.000015387,0.000169687,1.000000000,2.100135565,1.758865952,-9.993825912,0.011224514,0.011229288,0.025980508,0.707000911,-0.002683421,-0.002351295,0.707203627,0.000000000,14.000000000,1777445915558449.000000000,1777445915548449.000000000,1.493049860,1.351830959,0.001065574,1.000000000,0.003036842,0.003008355,0.002056237,,,,,,,,,,,,,,
1777445915.601081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.857072943,3.865553130,-9.995555878
1777445915.601915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.635000000,1.291190311,-0.028159024,0.798472602,-0.019456904,0.601404722,0.027302157,0.019372474,1.618923762,1.987291475,10.147942864,,,
1777445915.604257,0.009553242,0.026198519,-0.000819774,0.000023129,0.000015396,0.000169718,1.000000000,2.107741833,1.765351772,-9.993803024,0.011260964,0.011265936,0.026026437,0.707001865,-0.002714600,-0.002287434,0.707202792,0.000000000,14.000000000,1777445915560949.000000000,1777445915553449.000000000,1.492588401,1.350542188,0.001063009,1.000000000,0.003048941,0.003020028,0.002059580,,,,,,,,,,,,,,
1777445915.606673,0.010366944,0.026651835,-0.000719045,0.000023133,0.000015399,0.000169732,1.000000000,2.115331173,1.771868706,-9.993780136,0.011279263,0.011284334,0.026049443,0.707002580,-0.002745237,-0.002221304,0.707202196,0.000000000,14.000000000,1777445915565949.000000000,1777445915558449.000000000,1.492105842,1.349255323,0.001051766,1.000000000,0.003054243,0.003025107,0.002060486,,,,,,,,,,,,,,
1777445915.606984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.640000000,1.291099523,-0.028206354,0.798499815,-0.019464497,0.601368369,0.027264931,0.019371705,1.625655126,1.994852815,10.147897139,,,
1777445915.612004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.645000000,1.291009654,-0.028247040,0.798526754,-0.019471352,0.601332384,0.027234061,0.019371475,1.632379496,2.002412194,10.147851462,,,
1777445915.612422,0.011407651,0.026625101,-0.000183231,0.000023142,0.000015408,0.000169763,1.000000000,2.119185686,1.774994969,-9.993759155,0.011315990,0.011321260,0.026095530,0.707002044,-0.002760574,-0.002186988,0.707202792,0.000000000,14.000000000,1777445915568449.000000000,1777445915560949.000000000,1.491895318,1.348526120,0.001061992,1.000000000,0.003066408,0.003036809,0.002063829,,,,,,,,,,,,,,
1777445915.616611,0.011068668,0.026334289,-0.000070389,0.000023145,0.000015411,0.000169777,1.000000000,2.126765490,1.781516552,-9.993736267,0.011334428,0.011339795,0.026063547,0.707001626,-0.002789309,-0.002120231,0.707203269,0.000000000,14.000000000,1777445915573449.000000000,1777445915565949.000000000,1.491416693,1.347200632,0.001073769,1.000000000,0.003071732,0.003041903,0.002063012,,,,,,,,,,,,,,
1777445915.616905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.650000000,1.290920551,-0.028282055,0.798553463,-0.019477557,0.601296707,0.027208551,0.019371679,1.639096849,2.009969618,10.147805832,,,
1777445915.621082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.882438183,3.873765372,-9.995555878
1777445915.621985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.655000000,1.290832085,-0.028312385,0.798579982,-0.019483211,0.601261286,0.027187423,0.019372223,1.645807160,2.017525090,10.147760223,,,
1777445915.624431,0.010507735,0.028063372,-0.000730140,0.000023167,0.000015431,0.000169566,1.000000000,2.145775795,1.797632575,-9.993667603,0.011427165,0.011433064,0.026179114,0.707004905,-0.002867094,-0.001952967,0.707200110,0.000000000,14.000000000,1777445915585949.000000000,1777445915578449.000000000,1.490199447,1.343939066,0.001113431,1.000000000,0.003101272,0.003070361,0.002070606,,,,,,,,,,,,,,
1777445915.626883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.660000000,1.290744159,-0.028339033,0.798606340,-0.019488416,0.601226081,0.027169683,0.019373013,1.652510407,2.025078612,10.147714652,,,
