__time,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv/swing_angle/world_frame/cartesian/vector/x,/uav/cv/swing_angle/world_frame/cartesian/vector/y,/uav/cv/swing_angle/world_frame/cartesian/vector/z,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/x,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/y,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/z,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/truth/swing_angle/world_frame/cartesian/vector/x,/uav/truth/swing_angle/world_frame/cartesian/vector/y,/uav/truth/swing_angle/world_frame/cartesian/vector/z
1777288391.217709,,,,,,217560212.000000000,1777288391.000000000,0.065123876,0.083187520,1.000000000,,,,,
1777288391.222401,,,,,,222264589.000000000,1777288391.000000000,0.061280234,0.080517733,1.000000000,,,,,
1777288391.222428,,,,,,,,,,,350000000.000000000,399.000000000,-0.013570848,0.068886300,1.099999860
1777288391.226986,,,,,,,,,,,355000000.000000000,399.000000000,-0.011390631,0.071070857,1.099999852
1777288391.228972,,,,,,228821918.000000000,1777288391.000000000,0.055852931,0.076797051,1.000000000,,,,,
1777288391.231851,,,,,,231592791.000000000,1777288391.000000000,0.053548740,0.075225297,1.000000000,,,,,
1777288391.232914,,,,,,,,,,,360000000.000000000,399.000000000,-0.009233415,0.073258989,1.099999844
1777288391.237950,,,,,,,,,,,365000000.000000000,399.000000000,-0.007107012,0.075458911,1.099999836
1777288391.238039,,,,,,237863570.000000000,1777288391.000000000,0.048287985,0.071680121,1.000000000,,,,,
1777288391.243128,,,,,,242831032.000000000,1777288391.000000000,0.044094996,0.068879808,1.000000000,,,,,
1777288391.243206,,,,,,,,,,,370000000.000000000,399.000000000,-0.005019091,0.077672884,1.099999827
1777288391.248175,,,,,,,,,,,375000000.000000000,399.000000000,-0.002971434,0.079899039,1.099999819
1777288391.251078,,,,,,250924717.000000000,1777288391.000000000,0.037202875,0.064343698,1.000000000,,,,,
1777288391.252241,,,,,,252027716.000000000,1777288391.000000000,0.036262511,0.063725936,1.000000000,,,,,
1777288391.254192,,,,,,,,,,,380000000.000000000,399.000000000,-0.000958692,0.082135713,1.099999810
1777288391.257887,360000000.000000000,399.000000000,0.136286750,0.135218017,1.000000000,,,,,,,,,,
